Folder,Workflow,Worklet,Session,Mapping,Instance_Name,Direction,Type,Name,File_or_Table_Name,Directory_or_Connection,Is_Flat_File
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_STG_CECL_RETAIL_RECOVERY,Target,Relational Lookup,lkp_STG_CECL_RETAIL_RECOVERY,lkp_STG_CECL_RETAIL_RECOVERY,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_STG_CECL_MRKT_PROD_MAP_GL_ACCT,Target,Relational Lookup,lkp_STG_CECL_MRKT_PROD_MAP_GL_ACCT,lkp_STG_CECL_MRKT_PROD_MAP_GL_ACCT,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_RETAIL_PROVISION,Target,Relational Lookup,lkp_RETAIL_PROVISION,lkp_RETAIL_PROVISION,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,Shortcut_to_FF_ZIP_STATUS,Target,File Writer,FF_ZIP_STATUS,ff_evl_pnc_zip_status.out,$PMTargetFileDir&#x5c;,Yes
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,Shortcut_to_CECL_CTL,Target,File Writer,CECL_CTL,retail_extract_pnc_ctl.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_STG_CECL_HIST_MORTGAGE_FICO,Target,Relational Lookup,lkp_STG_CECL_HIST_MORTGAGE_FICO,lkp_STG_CECL_HIST_MORTGAGE_FICO,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_STG_CECL_EEAP_ACCOUNT_NUMBER,Target,Relational Lookup,lkp_STG_CECL_EEAP_ACCOUNT_NUMBER,lkp_STG_CECL_EEAP_ACCOUNT_NUMBER,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,Shortcut_to_RETAIL_EXTRACT_NEW2,Source,File Reader,Shortcut_to_RETAIL_EXTRACT_NEW2,retail_extract_pnc.tmp,$PMTargetFileDir&#x5c;,Yes
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,SQ_Shortcut_to_RETAIL_EXTRACT_NEW,Source,File Reader,SQ_Shortcut_to_RETAIL_EXTRACT_NEW,SQ_Shortcut_to_RETAIL_EXTRACT_NEW,,Yes
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,DUAL,Source,Oracle,DUAL,DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_TGT_V_RET_EXP_EXT_PNC,m_EVL_TGT_V_RET_EXP_EXT_PNC,lkp_V_RETAIL_EXPOSURE_EXT_60,Target,Relational Lookup,lkp_V_RETAIL_EXPOSURE_EXT_60,lkp_V_RETAIL_EXPOSURE_EXT_60,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,Shortcut_to_DUAL,Source,Relational Reader,Shortcut_to_DUAL,Shortcut_to_DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,SQ_Shortcut_to_DUAL,Source,Relational Reader,SQ_Shortcut_to_DUAL,SQ_Shortcut_to_DUAL,$Source,No
project_EVL,wf_EVL_RETAIL,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,Shortcut_to_FF_DUMMY,Target,File Writer,Shortcut_to_FF_DUMMY,ff_evl_set_parameter.out,$PMTargetFileDir&#x5c;,Yes
project_EVL,wf_EVL_REO,,s_m_EVL_STG_CECL_LKP_REO_FORECLOSURE,m_EVL_STG_CECL_LKP_REO_FORECLOSURE,SQ_Shortcut_to_DUAL1,Source,Relational Reader,SQ_Shortcut_to_DUAL1,SQ_Shortcut_to_DUAL1,$Target,No
project_EVL,wf_EVL_REO,,s_m_EVL_STG_CECL_LKP_REO_FORECLOSURE,m_EVL_STG_CECL_LKP_REO_FORECLOSURE,Shortcut_to_DUAL1,Source,Oracle,DUAL,DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,wf_EVL_REO,,s_m_EVL_STG_CECL_LKP_REO_FORECLOSURE,m_EVL_STG_CECL_LKP_REO_FORECLOSURE,Shortcut_to_STG_CECL_LKP_REO_FORECLOSURE,Target,Relational Writer,STG_CECL_LKP_REO_FORECLOSURE,STG_CECL_LKP_REO_FORECLOSURE,$Source,No
project_EVL,wf_EVL_REO,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,Shortcut_to_DUAL,Source,Relational Reader,Shortcut_to_DUAL,Shortcut_to_DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,wf_EVL_REO,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,SQ_Shortcut_to_DUAL,Source,Relational Reader,SQ_Shortcut_to_DUAL,SQ_Shortcut_to_DUAL,$Source,No
project_EVL,wf_EVL_REO,,s_m_EVL_SET_PARAMETER,m_EVL_SET_PARAMETER,Shortcut_to_FF_DUMMY,Target,File Writer,Shortcut_to_FF_DUMMY,ff_evl_set_parameter.out,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_FF_OP_EVOLV_RTL,m_EVL_TGT_FF_OP_EVOLV_RTL,SQ_Shortcut_to_STG_MARGIN,Source,Relational Reader,SQ_Shortcut_to_STG_MARGIN,SQ_Shortcut_to_STG_MARGIN,$Source,No
project_EVL,,,s_m_EVL_TGT_FF_OP_EVOLV_RTL,m_EVL_TGT_FF_OP_EVOLV_RTL,Shortcut_to_STG_MARGIN,Source,Oracle,STG_MARGIN,STG_MARGIN,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_TGT_FF_OP_EVOLV_RTL,m_EVL_TGT_FF_OP_EVOLV_RTL,Shortcut_to_FF_EVL_RISKAPT_EXTRACT,Target,Flat File,FF_EVL_RISKAPT_EXTRACT,RARetail.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_FF_OP_EVOLV_RTL,m_EVL_TGT_FF_OP_EVOLV_RTL,LKP_CECL_FIS_MASTER,Target,Relational Lookup,LKP_CECL_FIS_MASTER,LKP_CECL_FIS_MASTER,$Target,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_DFP,m_EVL_TGT_RISK_APT_DFP,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_DFP,m_EVL_TGT_RISK_APT_DFP,FF_EVL_MARGIN_EXTRACT,Target,File Writer,FF_EVL_MARGIN_EXTRACT,RACommercial.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_DFP,m_EVL_TGT_RISK_APT_DFP,SQ_STG_MARGIN,Source,Relational Reader,SQ_STG_MARGIN,SQ_STG_MARGIN,$Source,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_DFP,m_EVL_TGT_RISK_APT_DFP,Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,FF_CECL_PRIMATICS_OUTPUT,ff_evl_dfp_extract.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_DFP,m_EVL_TGT_RISK_APT_DFP,STG_MARGIN,Source,Oracle,STG_MARGIN,STG_MARGIN,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_AFS,m_EVL_TGT_RISK_APT_AFS,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_AFS,m_EVL_TGT_RISK_APT_AFS,FF_EVL_MARGIN_EXTRACT,Target,File Writer,FF_EVL_MARGIN_EXTRACT,RACommercial.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_AFS,m_EVL_TGT_RISK_APT_AFS,SQ_STG_MARGIN,Source,Relational Reader,SQ_STG_MARGIN,SQ_STG_MARGIN,$Source,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_AFS,m_EVL_TGT_RISK_APT_AFS,Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,FF_CECL_PRIMATICS_OUTPUT,ff_evl_afs_extract.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_AFS,m_EVL_TGT_RISK_APT_AFS,STG_MARGIN,Source,Oracle,STG_MARGIN,STG_MARGIN,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_ELF,m_EVL_TGT_RISK_APT_ELF,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_ELF,m_EVL_TGT_RISK_APT_ELF,FF_EVL_MARGIN_EXTRACT,Target,File Writer,FF_EVL_MARGIN_EXTRACT,RACommercial.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_ELF,m_EVL_TGT_RISK_APT_ELF,SQ_STG_MARGIN,Source,Relational Reader,SQ_STG_MARGIN,SQ_STG_MARGIN,$Source,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_ELF,m_EVL_TGT_RISK_APT_ELF,Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,FF_CECL_PRIMATICS_OUTPUT,ff_evl_elf_extract.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_ELF,m_EVL_TGT_RISK_APT_ELF,STG_MARGIN,Source,Oracle,STG_MARGIN,STG_MARGIN,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_CML,m_EVL_TGT_RISK_APT_CML,SQ_Shortcut_to_DUAL1,Source,Relational Reader,SQ_Shortcut_to_DUAL1,SQ_Shortcut_to_DUAL1,$Source,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_CML,m_EVL_TGT_RISK_APT_CML,Shortcut_to_DUAL1,Source,Oracle,DUAL,DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_CML,m_EVL_TGT_RISK_APT_CML,FF_EVL_MARGIN_EXTRACT,Target,File Writer,FF_EVL_MARGIN_EXTRACT,RACommercial.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_CAN,m_EVL_TGT_RISK_APT_CAN,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,SQ_Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_CAN,m_EVL_TGT_RISK_APT_CAN,FF_EVL_MARGIN_EXTRACT,Target,File Writer,FF_EVL_MARGIN_EXTRACT,RACommercial.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_CAN,m_EVL_TGT_RISK_APT_CAN,SQ_STG_MARGIN,Source,Relational Reader,SQ_STG_MARGIN,SQ_STG_MARGIN,$Source,No
project_EVL,,,s_m_EVL_TGT_RISK_APT_CAN,m_EVL_TGT_RISK_APT_CAN,Shortcut_to_FF_CECL_PRIMATICS_OUTPUT,Source,File Reader,FF_CECL_PRIMATICS_OUTPUT,ff_evl_can_extract.txt,$PMTargetFileDir&#x5c;,Yes
project_EVL,,,s_m_EVL_TGT_RISK_APT_CAN,m_EVL_TGT_RISK_APT_CAN,STG_MARGIN,Source,Oracle,STG_MARGIN,STG_MARGIN,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_STG_MARGIN_CNSMR_LOAN,m_EVL_STG_MARGIN_CNSMR_LOAN,CONSUMER_LOAN,Source,Oracle,CONSUMER_LOAN,CONSUMER_LOAN,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_MARGIN_CNSMR_LOAN,m_EVL_STG_MARGIN_CNSMR_LOAN,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_CNSMR_LOAN,m_EVL_STG_MARGIN_CNSMR_LOAN,SQ_CONSUMER_LOAN,Source,Relational Reader,SQ_CONSUMER_LOAN,SQ_CONSUMER_LOAN,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_CML_LOAN,m_EVL_STG_MARGIN_CML_LOAN,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_CML_LOAN,m_EVL_STG_MARGIN_CML_LOAN,SQ_COMMERCIAL_LOAN,Source,Relational Reader,SQ_COMMERCIAL_LOAN,SQ_COMMERCIAL_LOAN,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_CML_LOAN,m_EVL_STG_MARGIN_CML_LOAN,COMMERCIAL_LOAN,Source,Oracle,COMMERCIAL_LOAN,COMMERCIAL_LOAN,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_MARGIN_LEASES,m_EVL_STG_MARGIN_LEASES,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_LEASES,m_EVL_STG_MARGIN_LEASES,SQ_LEASES,Source,Relational Reader,SQ_LEASES,SQ_LEASES,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_LEASES,m_EVL_STG_MARGIN_LEASES,LEASES,Source,Oracle,LEASES,LEASES,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_MARGIN_CMTMNTS,m_EVL_STG_MARGIN_CMTMNTS,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_CMTMNTS,m_EVL_STG_MARGIN_CMTMNTS,COMMITMENTS,Source,Oracle,COMMITMENTS,COMMITMENTS,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_MARGIN_CMTMNTS,m_EVL_STG_MARGIN_CMTMNTS,SQ_COMMITMENTS,Source,Relational Reader,SQ_COMMITMENTS,SQ_COMMITMENTS,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_MRTGS,m_EVL_STG_MARGIN_MRTGS,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_MRTGS,m_EVL_STG_MARGIN_MRTGS,SQ_MORTGAGES,Source,Relational Reader,SQ_MORTGAGES,SQ_MORTGAGES,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_MRTGS,m_EVL_STG_MARGIN_MRTGS,MORTGAGES,Source,Oracle,MORTGAGES,MORTGAGES,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_MARGIN_FLR_PLAN,m_EVL_STG_MARGIN_FLR_PLAN,STG_MARGIN,Target,Oracle,STG_MARGIN,STG_MARGIN,$Target,No
project_EVL,,,s_m_EVL_STG_MARGIN_FLR_PLAN,m_EVL_STG_MARGIN_FLR_PLAN,SQ_FLOOR_PLAN,Source,Relational Reader,SQ_FLOOR_PLAN,SQ_FLOOR_PLAN,$Source,No
project_EVL,,,s_m_EVL_STG_MARGIN_FLR_PLAN,m_EVL_STG_MARGIN_FLR_PLAN,FLOOR_PLAN,Source,Oracle,FLOOR_PLAN,FLOOR_PLAN,$DBConnection_ORA_MIS,No
project_EVL,,,s_m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,Shortcut_to_STG_CECL_EEAP_ACCOUNT_NUMBER,Target,Relational Writer,STG_CECL_EEAP_ACCOUNT_NUMBER,STG_CECL_EEAP_ACCOUNT_NUMBER,$Source,No
project_EVL,,,s_m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,Shortcut_to_DUAL1,Source,Oracle,DUAL,DUAL,$DBConnection_ORA_RSO_SRC,No
project_EVL,,,s_m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,m_EVL_STG_CECL_EEAP_ACCOUNT_NUM,SQ_Shortcut_to_DUAL1,Source,Relational Reader,SQ_Shortcut_to_DUAL1,SQ_Shortcut_to_DUAL1,$Target,No
project_EVL,,,s_m_EVL_STG_AFS_RETAIL,m_EVL_STG_AFS_RETAIL,AMGDSQ_Shortcut_to_lhubcomlev_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,AMGDSQ_Shortcut_to_lhubcomlev_NEW_RECORD__,AMGDSQ_Shortcut_to_lhubcomlev_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_AFS_RETAIL,m_EVL_STG_AFS_RETAIL,Shortcut_to_STG_AFS_RETAIL,Target,Relational Writer,STG_AFS_RETAIL,STG_AFS_RETAIL,$Target,No
project_EVL,,,s_m_EVL_STG_AFS_RETAIL,m_EVL_STG_AFS_RETAIL,Shortcut_to_lhubcomlev_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,lhubcomlev_NEW_RECORD__,lhubcomlev_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_CECL_LRC508,m_EVL_STG_CECL_LRC508,Shortcut_to_evllrcset2_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,evllrcset2_NEW_RECORD__,evllrcset2_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_CECL_LRC508,m_EVL_STG_CECL_LRC508,AMGDSQ_Shortcut_to_evllrcset2_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,AMGDSQ_Shortcut_to_evllrcset2_NEW_RECORD__,AMGDSQ_Shortcut_to_evllrcset2_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_CECL_LRC508,m_EVL_STG_CECL_LRC508,Shortcut_to_evllrcset1_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,evllrcset1_NEW_RECORD__,evllrcset1_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_CECL_LRC508,m_EVL_STG_CECL_LRC508,AMGDSQ_Shortcut_to_evllrcset1_NEW_RECORD__,Source,PowerExchange Reader for Sequential files,AMGDSQ_Shortcut_to_evllrcset1_NEW_RECORD__,AMGDSQ_Shortcut_to_evllrcset1_NEW_RECORD__,,Yes
project_EVL,,,s_m_EVL_STG_CECL_LRC508,m_EVL_STG_CECL_LRC508,Shortcut_to_STG_CECL_LRC508,Target,Relational Writer,STG_CECL_LRC508,STG_CECL_LRC508,$Target,No
project_EVL,,,s_m_EVL_STG_CECL_COMML_TRAN_DET,m_EVL_STG_CECL_COMML_TRAN_DET,SQ_Shortcut_to_COMML_TRAN_DET,Source,Relational Reader,SQ_Shortcut_to_COMML_TRAN_DET,SQ_Shortcut_to_COMML_TRAN_DET,$Source,No
project_EVL,,,s_m_EVL_STG_CECL_COMML_TRAN_DET,m_EVL_STG_CECL_COMML_TRAN_DET,Shortcut_to_STG_CECL_COMML_TRAN_DET,Target,Relational Writer,STG_CECL_COMML_TRAN_DET,STG_CECL_COMML_TRAN_DET,$Target,No
project_EVL,,,s_m_EVL_STG_CECL_COMML_TRAN_DET,m_EVL_STG_CECL_COMML_TRAN_DET,Shortcut_to_COMML_TRAN_DET,Source,Relational Reader,COMML_TRAN_DET,COMML_TRAN_DET,$DBConnection_DB2_CECL,No
project_EVL,,,s_m_EVL_STG_CECL_DLY_LLV_LOAN,m_EVL_STG_CECL_DLY_LLV_LOAN,Shortcut_to_DLY_LLV_LOAN,Source,Relational Reader,DLY_LLV_LOAN,DLY_LLV_LOAN,$DBConnection_DB2_CECL,No
project_EVL,,,s_m_EVL_STG_CECL_DLY_LLV_LOAN,m_EVL_STG_CECL_DLY_LLV_LOAN,SQ_Shortcut_to_DLY_LLV_LOAN,Source,Relational Reader,SQ_Shortcut_to_DLY_LLV_LOAN,SQ_Shortcut_to_DLY_LLV_LOAN,$Source,No
project_EVL,,,s_m_EVL_STG_CECL_DLY_LLV_LOAN,m_EVL_STG_CECL_DLY_LLV_LOAN,Shortcut_to_STG_CECL_DLY_LLV_LOAN,Target,Relational Writer,STG_CECL_DLY_LLV_LOAN,STG_CECL_DLY_LLV_LOAN,$Target,No
